molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5778472,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(-c4ccoc4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,206.0,active
CHEMBL5805362,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4C(F)(F)F)c(Cl)cc23)C[C@H]1C,80.0,active
CHEMBL5755941,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(C(=C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,128.0,active
CHEMBL6055532,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(C(=C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,5250.0,intermediate
CHEMBL5880855,COc1ccc(C)c(-c2nc3c(cc2Cl)c(N2C[C@@H](C)N(BC=O)C[C@@H]2C)nc(=O)n3-c2c(C(C)C)ncnc2C(C)C)c1,69.0,active
CHEMBL5876017,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(N4CCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,1160.0,intermediate
CHEMBL5817728,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(N4CCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,71.0,active
CHEMBL5752230,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(C(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,131.0,active
CHEMBL6038483,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(C(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,2430.0,intermediate
CHEMBL5789254,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(C=C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,31.0,active
CHEMBL5902850,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(C=C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,1260.0,intermediate
CHEMBL5961347,Cc1ccnc(C(C)C)c1-n1c(=O)nc(N2C[C@@H](C)N(C(=O)/C=C\CN(C)C)C[C@@H]2C)c2cc(F)c(-c3ccccc3F)nc21,3770.0,intermediate
CHEMBL5904680,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnc(C)c3C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,48.0,active
CHEMBL5927278,C=CC(=O)N1C[C@@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnc(C)c3C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,2420.0,intermediate
CHEMBL5986508,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnc(C)c3C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,69.0,active
CHEMBL5916872,C=CC(=O)N1CCN(c2nc(CN3CCOCC3)c(-c3ccccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)CC1,4530.0,intermediate
CHEMBL5780238,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cc(C4CCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,140.0,active
CHEMBL5834443,C=CC(=O)N1CCN(c2cc(=O)n(-c3c(C)cc(N)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,610.0,active
CHEMBL5841657,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cc(N)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,58.0,active
CHEMBL6059798,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(CN(C)C)cc3C(C)C)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@H]1C,2810.0,intermediate
CHEMBL5926449,C=CC(=O)N1C[C@H](C)N(c2nc(=N)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,55.0,active
CHEMBL5937070,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,93.0,active
CHEMBL5946271,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(NCc4ccc(OC)cc4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,38.0,active
CHEMBL5910517,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(N)ncnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,36.0,active
CHEMBL5935520,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3N(Cc3ccc(OC)cc3)Cc3ccc(OC)cc3)c3nc(Cl)c(Cl)cc23)C[C@H]1C,126.0,active
CHEMBL5950991,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(Cl)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,2990.0,intermediate
CHEMBL5886149,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,56.0,active
CHEMBL5928179,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ncnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,67.0,active
CHEMBL5983059,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(C)nc3C(C)C)c3nc(-c4ccccc4F)c(C)cc23)C[C@H]1C,488.0,active
CHEMBL5902568,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(N(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,48.0,active
CHEMBL6002774,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(Br)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,1590.0,intermediate
CHEMBL5969569,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(CC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,132.0,active
CHEMBL6049872,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(F)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,30.0,active
CHEMBL6008754,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(C(=C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,75.0,active
CHEMBL5959920,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(C=C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,71.0,active
CHEMBL6001862,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(C(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,223.0,active
CHEMBL5920041,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)nc(C#C[Si](C)(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,66.0,active
CHEMBL5741208,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,98.0,active
CHEMBL5788890,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C(C)C)cnnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,143.0,active
CHEMBL6055413,C=CC(=O)N1C[C@H](C)N(C2=NC(=O)CN(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,932.0,active
CHEMBL5827413,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3ccc([S+](C)[O-])cc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,2560.0,intermediate
CHEMBL5919062,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3ccc([S+](C)[O-])cc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,1340.0,intermediate
CHEMBL5832756,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4[S+](C)[O-])c(Cl)cc23)C[C@H]1C,49.0,active
CHEMBL6039703,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)cccc4[S+](C)[O-])c(Cl)cc23)C[C@H]1C,113.0,active
CHEMBL5810087,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc([S+](C)[O-])cc3C(C)C)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,1500.0,intermediate
CHEMBL5902140,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)cccc4S(C)(=O)=O)c(Cl)cc23)C[C@H]1C,25.0,active
CHEMBL5797654,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(S(C)(=O)=O)cc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,3790.0,intermediate
CHEMBL5870255,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc([S+](C)[O-])cc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,2010.0,intermediate
CHEMBL5963660,C=CC(=O)N1C[C@H](C)N(C2=NC(=O)CN(c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,94.0,active
CHEMBL5857719,C=CC(=O)N1C[C@H](C)N(C2=NCC(=O)N(c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,250000.0,inactive
CHEMBL5883259,C=CC(=O)N1C[C@H](C)N(C2=NCC(=O)N(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,250000.0,inactive
CHEMBL5942105,C=CC(=O)N1CCN(c2c(C(N)=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)CC1,1260.0,intermediate
CHEMBL5779859,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H]2C[C@@H]21,950.0,active
CHEMBL5741482,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@H]2C[C@H]21,14.0,active
CHEMBL5821761,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C2CC21,705.0,active
CHEMBL6012531,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(S(C)(=O)=O)ccc4F)c(Cl)cc23)C[C@H]1C,180.0,active
CHEMBL5875962,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)nc23)C[C@@H]1C,23300.0,inactive
CHEMBL5859210,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(C)nc23)C[C@H]1C,7620.0,intermediate
CHEMBL5929667,C#Cc1ccc(F)c(-c2nc3c(cc2Cl)c(N2C[C@@H](C)N(C(=O)C=C)C[C@@H]2C)nc(=O)n3-c2c(C)ccnc2C(C)C)c1,40.0,active
CHEMBL5757724,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(N4CCCCC4(C)C)c(Cl)cc23)C[C@H]1C,3570.0,intermediate
CHEMBL5939171,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc5c4CC(=O)N5)c(Cl)cc23)[C@@H](C)C1,769.0,active
CHEMBL5958934,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,71.0,active
CHEMBL5957002,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,40.0,active
CHEMBL6051431,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)C[C@H]1C,27.0,active
CHEMBL5899424,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc23)C[C@H]1C,13.0,active
CHEMBL5876745,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(F)cc23)C[C@H]1C,206.0,active
CHEMBL5900057,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C[C@H]1C,79.0,active
CHEMBL5755637,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@H]1C,38.0,active
CHEMBL6018937,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,49.0,active
CHEMBL5941866,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)C[C@H]1C,30.0,active
CHEMBL6040862,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc23)C[C@H]1C,54.0,active
CHEMBL5957852,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@H]1C,214.0,active
CHEMBL6013452,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,53.0,active
CHEMBL5869035,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)C[C@@H]1C,16.0,active
CHEMBL5908227,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc23)C[C@@H]1C,14.0,active
CHEMBL5880893,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(F)cc23)C[C@@H]1C,512.0,active
CHEMBL5973152,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C[C@@H]1C,117.0,active
CHEMBL5795043,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@@H]1C,69.0,active
CHEMBL6014884,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,42.0,active
CHEMBL5764915,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)C[C@@H]1C,34.0,active
CHEMBL6039364,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc23)C[C@@H]1C,92.0,active
CHEMBL5843209,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4F)c(F)cc23)C[C@@H]1C,560.0,active
CHEMBL5945188,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C[C@@H]1C,173.0,active
CHEMBL5913883,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@@H]1C,396.0,active
CHEMBL5802283,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)c(F)c(F)c(N)c4Cl)c(F)cc23)[C@@H](C)C1,70.1,active
CHEMBL5758693,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)c(F)c(F)c(F)c4F)c(F)cc23)[C@@H](C)C1,30.7,active
CHEMBL5985554,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)c(F)c(F)c(F)c4F)c(F)cc23)C[C@@H]1C,48.8,active
CHEMBL5748601,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)c(F)c(F)c(N)c4Cl)c(F)cc23)C[C@@H]1C,36.7,active
CHEMBL5899736,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)cc2n1,125.0,active
CHEMBL5798610,Fc1c(-c2cccc3cccc(Br)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,1.2,active
CHEMBL5200392,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,2.7,active
CHEMBL5745852,COc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,25.0,active
CHEMBL5907046,Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,9.5,active
CHEMBL6053286,Oc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,500.0,active
CHEMBL6007936,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4ccccn4)nc3c2F)c2ccccc2c1,496.0,active
CHEMBL5962637,OCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,16.1,active
CHEMBL5773558,Cn1nccc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,723.0,active
CHEMBL5794383,OCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,2.0,active
CHEMBL6019240,Cc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,434.0,active
CHEMBL5780126,NC(=O)Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,315.0,active
CHEMBL6063358,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4ncccn4)nc3c2F)c2ccccc2c1,1867.0,intermediate
CHEMBL5891278,NCC#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,79.2,active
CHEMBL5944472,Cn1ccc(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,1522.0,intermediate
CHEMBL5762355,CCC#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,82.2,active
CHEMBL5896634,Cn1cnc(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)c1,821.0,active
CHEMBL5808083,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)c(Br)c4ccccc34)c(F)c2n1,73.9,active
CHEMBL6050774,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,4.2,active
CHEMBL5990291,Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,260.0,active
CHEMBL5783210,CN1C[C@H](F)C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,54.1,active
CHEMBL5870307,C[C@H](CN(C)C)Oc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,666.0,active
CHEMBL5924437,Fc1c(-c2cccc3cccc(CC(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,12.6,active
CHEMBL6007543,CN(C)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,76.8,active
CHEMBL5907534,FCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,3.2,active
CHEMBL5819579,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccc(F)cc34)c(F)c2n1,122.0,active
CHEMBL5788518,Cc1cc2[nH]ncc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,3.5,active
CHEMBL5986167,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccccc34)c(F)c2n1,692.0,active
CHEMBL5917666,Cc1cc2[nH]ccc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,28.2,active
CHEMBL5932864,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4c3CCCC4)c(F)c2n1,263.0,active
CHEMBL5748258,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCN4CCOCC4)nc3c2F)c2ccccc2c1,50.3,active
CHEMBL5938732,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCN4C[C@@H]5CC4CO5)nc3c2F)c2ccccc2c1,7.9,active
CHEMBL5906561,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCN4CCOCC4)nc3c2F)c2ccccc2c1,338.0,active
CHEMBL5871428,CCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,6.1,active
CHEMBL5848663,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCN4C[C@@H]5CC4CO5)nc3c2F)c2ccccc2c1,42.1,active
CHEMBL5796080,FCCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,8.7,active
CHEMBL6030504,CC(C)N1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,160.0,active
CHEMBL5985734,Cc1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,13.2,active
CHEMBL6009459,CC1C(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)=Nc2ccccc21,418.0,active
CHEMBL5818508,Fc1c(-c2c3ccccc3cc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,5.1,active
CHEMBL5812300,CN1CCC[C@H]1COc1nc(N2CC3C[C@@H](O)C(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,1.6,active
CHEMBL5891360,Fc1c(-c2c(OC(F)(F)F)ccc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,6.5,active
CHEMBL5849860,O[C@@H]1C[C@@H]2CN(c3nc(OCCc4ccc(F)cn4)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C[C@H]1N2,2145.0,intermediate
CHEMBL6048506,CCc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,0.8,active
CHEMBL5192975,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,21.1,active
CHEMBL5999313,CN1C[C@H](OC(=O)NCCOCc2ccc(O)cc2)C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,107.0,active
CHEMBL5913499,CO[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,135.0,active
CHEMBL5981522,NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,8304.0,intermediate
CHEMBL5831259,OCC(CO)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,475.0,active
CHEMBL6030998,NC1(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CCCCC1,2256.0,intermediate
CHEMBL5873176,CCc1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,1.5,active
CHEMBL5802120,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(N4CC(O)C4)nc3c2F)c2ccccc2c1,405.0,active
CHEMBL5850210,Fc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,4699.0,intermediate
CHEMBL5982513,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCC(F)(F)F)nc3c2F)c2ccccc2c1,174.0,active
CHEMBL5875732,Nc1cccc(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,794.0,active
CHEMBL5939198,COCCN1CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5ccccc45)c(F)c3n2)CC1,10000.0,inactive
CHEMBL5846262,Nc1c(Cl)cc(Cl)c(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,278.0,active
CHEMBL5806757,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CC5CCN4C5)nc3c2F)c2ccccc2c1,4.0,active
